,Course Name,Prereqs
208,COMM 166,"['C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'B' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'A' 'C' 'O' 'M' 'M' ' ' '1' '0' '0' 'C'
 'C' 'O' 'M' 'M' ' ' '1' '0']"
209,CSE 100,"['C' 'S' 'E' ' ' '2' '1' 'M' 'A' 'T' 'H' ' ' '1' '5' '4' 'M' 'A' 'T' 'H'
 ' ' '1' '8' '4' 'M' 'A' 'T' 'H' ' ' '1' '8' '4' 'A' 'C' 'S' 'E' ' ' '1'
 '2' 'C' 'S' 'E' ' ' '1' '5' 'L' 'C' 'S' 'E' ' ' '5' 'A' 'C' 'S' 'E' ' '
 '3' '0' 'E' 'C' 'E' ' ' '1' '5' 'M' 'A' 'E' ' ' '9']"
210,CSE 101,['C' 'S' 'E' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' ' '1' '7' '6']
211,CSE 107,"['C' 'S' 'E' ' ' '2' '1' 'M' 'A' 'T' 'H' ' ' '1' '5' '4' 'M' 'A' 'T' 'H'
 ' ' '1' '8' '4' 'C' 'S' 'E' ' ' '1' '0' '1' 'C' 'S' 'E' ' ' '1' '0' '5']"
212,CSE 110,['C' 'S' 'E' ' ' '1' '0' '0']
213,CSE 103,"['M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'C' 'S'
 'E' ' ' '2' '1' 'M' 'A' 'T' 'H' ' ' '1' '5' '4' 'M' 'A' 'T' 'H' ' ' '1'
 '8' '4' 'M' 'A' 'T' 'H' ' ' '1' '8' '4' 'A']"
214,CSE 118,"['C' 'O' 'G' 'S' ' ' '1' '0' '2' 'C' 'C' 'O' 'G' 'S' ' ' '1' '2' '1' 'C'
 'O' 'G' 'S' ' ' '1' '8' '4' 'C' 'O' 'M' 'T' ' ' '1' '1' '1' 'B' 'C' 'O'
 'M' 'T' ' ' '1' '1' '5' 'C' 'S' 'E' ' ' '1' '3' '1' 'C' 'S' 'E' ' ' '1'
 '3' '2' 'B' 'E' 'C' 'E' ' ' '1' '1' '1' 'E' 'C' 'E' ' ' '1' '1' '8' 'E'
 'C' 'E' ' ' '1' '9' '1' 'E' 'C' 'E' ' ' '1' '9' '2' 'I' 'C' 'A' 'M' ' '
 '1' '6' '0' 'B']"
215,CSE 105,"['C' 'S' 'E' ' ' '1' '2' 'C' 'S' 'E' ' ' '1' '5' 'L' 'C' 'S' 'E' ' ' '2'
 '0' 'M' 'A' 'T' 'H' ' ' '1' '5' 'A' 'M' 'A' 'T' 'H' ' ' '3' '1' 'C' 'H'
 'M' 'A' 'T' 'H' ' ' '1' '0' '9' 'C' 'S' 'E' ' ' '2' '1' 'M' 'A' 'T' 'H'
 ' ' '1' '0' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '0' '3' 'A' 'M' 'A' 'T' 'H'
 ' ' '1' '5' '4' 'M' 'A' 'T' 'H' ' ' '1' '8' '4' 'M' 'A' 'T' 'H' ' ' '1'
 '8' '4' 'A']"
217,CSE 120,"['C' 'S' 'E' ' ' '3' '0' 'C' 'S' 'E' ' ' '1' '0' '1' 'C' 'S' 'E' ' ' '1'
 '1' '0']"
218,CSE 127,"['C' 'S' 'E' ' ' '2' '1' 'M' 'A' 'T' 'H' ' ' '1' '5' '4' 'M' 'A' 'T' 'H'
 ' ' '1' '8' '4' 'M' 'A' 'T' 'H' ' ' '1' '8' '4' 'A' 'C' 'S' 'E' ' ' '1'
 '2' '0' 'C' 'S' 'E' ' ' '1' '2' '3' 'C' 'S' 'E' ' ' '1' '2' '4']"
219,CSE 130,"['C' 'S' 'E' ' ' '1' '2' 'C' 'S' 'E' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' '
 '1' '7' '6' 'C' 'S' 'E' ' ' '1' '0' '5' 'M' 'A' 'T' 'H' ' ' '1' '6' '6']"
220,CSE 132A,['C' 'S' 'E' ' ' '1' '0' '0']
221,CSE 140,"['C' 'S' 'E' ' ' '2' '0' 'M' 'A' 'T' 'H' ' ' '1' '5' 'A' 'M' 'A' 'T' 'H'
 ' ' '3' '1' 'C' 'H' 'M' 'A' 'T' 'H' ' ' '1' '0' '9' 'C' 'S' 'E' ' ' '3'
 '0']"
222,CSE 124,"['C' 'S' 'E' ' ' '3' '0' 'C' 'S' 'E' ' ' '1' '0' '1' 'C' 'S' 'E' ' ' '1'
 '1' '0']"
223,CSE 140L,"['C' 'S' 'E' ' ' '2' '0' 'M' 'A' 'T' 'H' ' ' '1' '5' 'A' 'M' 'A' 'T' 'H'
 ' ' '3' '1' 'C' 'H' 'M' 'A' 'T' 'H' ' ' '1' '0' '9' 'C' 'S' 'E' ' ' '3'
 '0']"
224,CSE 12,['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1']
225,CSE 151B,"['M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H' 'B'
 'E' 'N' 'G' ' ' '1' '3' '4' 'C' 'O' 'G' 'S' ' ' '1' '1' '8' 'D' 'C' 'S'
 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' ' '1'
 '2' '0' 'A' 'M' 'A' 'E' ' ' '1' '0' '8' 'M' 'A' 'T' 'H' ' ' '1' '8' '1'
 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' '6']"
226,CSE 151A,"['C' 'S' 'E' ' ' '1' '2' 'D' 'S' 'C' ' ' '4' '0' 'B' 'C' 'S' 'E' ' ' '1'
 '5' 'L' 'D' 'S' 'C' ' ' '8' '0' 'C' 'O' 'G' 'S' ' ' '1' '1' '8' 'D' 'C'
 'S' 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' '
 '1' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'A' 'M' 'A' 'T' 'H' ' '
 '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A'
 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H']"
227,CSE 152A,"['M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'C' 'S'
 'E' ' ' '1' '2' 'D' 'S' 'C' ' ' '3' '0' 'C' 'S' 'E' ' ' '1' '5' 'L' 'D'
 'S' 'C' ' ' '8' '0']"
228,CSE 141,"['C' 'S' 'E' ' ' '3' '0' 'C' 'S' 'E' ' ' '1' '4' '0' 'C' 'S' 'E' ' ' '1'
 '4' '0' 'L']"
229,CSE 141L,"['C' 'S' 'E' ' ' '3' '0' 'C' 'S' 'E' ' ' '1' '4' '0' 'C' 'S' 'E' ' ' '1'
 '4' '0' 'L']"
230,CSE 150B,"['C' 'S' 'E' ' ' '1' '2' 'D' 'S' 'C' ' ' '4' '0' 'B' 'C' 'S' 'E' ' ' '1'
 '5' 'L' 'D' 'S' 'C' ' ' '8' '0' 'C' 'O' 'G' 'S' ' ' '1' '1' '8' 'D' 'C'
 'S' 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' '
 '1' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H' ' '
 '1' '8' '3' 'C' 'S' 'E' ' ' '1' '0' '0']"
231,CSE 158,"['C' 'S' 'E' ' ' '1' '2' 'D' 'S' 'C' ' ' '4' '0' 'B' 'C' 'S' 'E' ' ' '1'
 '5' 'L' 'D' 'S' 'C' ' ' '8' '0' 'B' 'E' 'N' 'G' ' ' '1' '0' '0' 'B' 'E'
 'N' 'G' ' ' '1' '3' '4' 'C' 'O' 'G' 'S' ' ' '1' '1' '8' 'D' 'C' 'S' 'E'
 ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' ' '1' '2'
 '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8'
 '1' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' '6']"
232,CSE 15L,['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1']
233,CSE 166,"['D' 'S' 'C' ' ' '4' '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'C' 'S' 'E' ' ' '1'
 '0' '0' 'D' 'S' 'C' ' ' '8' '0' 'M' 'A' 'T' 'H' ' ' '1' '7' '6']"
234,CSE 21,"['C' 'S' 'E' ' ' '2' '0' 'M' 'A' 'T' 'H' ' ' '1' '5' 'A' 'M' 'A' 'T' 'H'
 ' ' '3' '1' 'C' 'H']"
235,CSE 167,['C' 'S' 'E' ' ' '1' '0' '0' 'M' 'A' 'T' 'H' ' ' '1' '7' '6']
238,CSE 20,"['C' 'S' 'E' ' ' '5' 'A' 'C' 'S' 'E' ' ' '8' 'A' 'C' 'S' 'E' ' ' '8' 'B'
 'C' 'S' 'E' ' ' '1' '1']"
239,CSE 30,['C' 'S' 'E' ' ' '1' '2' 'C' 'S' 'E' ' ' '1' '5' 'L']
241,CSE 8B,['C' 'S' 'E' ' ' '8' 'A']
244,DSC 102,['D' 'S' 'C' ' ' '1' '0' '0']
245,CSS 100,['C' 'S' 'S' ' ' '2']
247,DSC 104,['D' 'S' 'C' ' ' '1' '0' '0']
249,DSC 106,['D' 'S' 'C' ' ' '8' '0']
250,DSC 180A,"['D' 'S' 'C' ' ' '1' '0' '2' 'M' 'A' 'T' 'H' ' ' '1' '8' '9' 'C' 'O' 'G'
 'S' ' ' '1' '8' '8' 'C' 'S' 'E' ' ' '1' '5' '1' 'A' 'C' 'S' 'E' ' ' '1'
 '5' '8']"
251,DSC 170,['D' 'S' 'C' ' ' '8' '0']
253,DSC 20,['D' 'S' 'C' ' ' '1' '0']
254,DSC 95,['D' 'S' 'C' ' ' '1' '0']
255,DSC 40A,"['D' 'S' 'C' ' ' '1' '0' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H'
 ' ' '3' '1' 'B' 'H' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '2'
 '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
256,DSC 40B,['D' 'S' 'C' ' ' '4' '0' 'A' 'D' 'S' 'C' ' ' '2' '0']
257,DSC 80,['D' 'S' 'C' ' ' '3' '0' 'D' 'S' 'C' ' ' '4' '0' 'A']
260,DSGN 100,['D' 'S' 'G' 'N' ' ' '1']
261,DSGN 119,"['C' 'O' 'G' 'S' ' ' '1' '0' 'C' 'O' 'M' 'M' ' ' '1' '2' '4' 'A' 'D' 'S'
 'G' 'N' ' ' '1']"
263,ECE 100,['E' 'C' 'E' ' ' '4' '5' 'E' 'C' 'E' ' ' '6' '5']
264,ECE 101,['E' 'C' 'E' ' ' '4' '5']
265,ECE 102,['E' 'C' 'E' ' ' '6' '5' 'E' 'C' 'E' ' ' '1' '0' '0']
266,ECE 103,"['E' 'C' 'E' ' ' '6' '5' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'P' 'H' 'Y' 'S' ' '
 '4' 'E' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'P' 'H' 'Y' 'S' ' ' '4' 'D']"
267,ECE 143,['E' 'C' 'E' ' ' '1' '6']
269,ECE 107,"['P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '4' 'A' 'P' 'H' 'Y' 'S'
 ' ' '2' 'B' 'P' 'H' 'Y' 'S' ' ' '4' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'P'
 'H' 'Y' 'S' ' ' '4' 'B' 'E' 'C' 'E' ' ' '4' '5']"
270,ECE 109,"['M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3'
 '1' 'A' 'H']"
271,ECE 111,['C' 'S' 'E' ' ' '1' '4' '0' 'E' 'C' 'E' ' ' '2' '5']
272,ECE 121A,['E' 'C' 'E' ' ' '3' '5']
273,ECE 135A,['E' 'C' 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '3' '8' 'C']
274,ECE 148,"['E' 'C' 'E' ' ' '1' '5' 'E' 'C' 'E' ' ' '3' '5' 'M' 'A' 'E' ' ' '2' 'M'
 'A' 'E' ' ' '3']"
275,ECE 144,['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1' 'E' 'C' 'E' ' ' '1' '5']
276,ECE 16,"['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1' 'E' 'C' 'E' ' ' '1' '5'
 'M' 'A' 'E' ' ' '8']"
278,ECE 158A,['E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'E' ' ' '1' '5' '1']
279,ECE 161A,['E' 'C' 'E' ' ' '1' '0' '1']
280,ECE 155,"['B' 'E' 'N' 'G' ' ' '1' '2' '2' 'A' 'E' 'C' 'E' ' ' '1' '0' '1' 'E' 'C'
 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'A' 'M' 'A' 'E' ' '
 '1' '0' '8' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1'
 '8' '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8'
 '6' 'E' 'C' 'E' ' ' '1' '5' '3']"
281,ECE 164,['E' 'C' 'E' ' ' '1' '0' '2' 'E' 'C' 'E' ' ' '1' '6' '0' 'A']
282,ECE 166,['E' 'C' 'E' ' ' '1' '0' '2' 'E' 'C' 'E' ' ' '1' '0' '7']
283,ECE 17,['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1' 'E' 'C' 'E' ' ' '1' '5']
284,ECE 171B,['E' 'C' 'E' ' ' '1' '7' '1' 'A']
286,ECE 174,"['E' 'C' 'E' ' ' '1' '5' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' '
 '3' '1' 'A' 'H']"
287,ECE 45,['E' 'C' 'E' ' ' '3' '5']
288,ECE 182,['E' 'C' 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '7']
289,ECE 187,"['M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '2' '1' 'C' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '2' '1' 'D' 'M' 'A' 'T' 'H' ' ' '2'
 '0' 'F' 'P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '2' 'B' 'P' 'H'
 'Y' 'S' ' ' '2' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'E' 'C' 'E' ' ' '1' '0'
 '1']"
290,ECE 35,"['M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'P' 'H' 'Y' 'S'
 ' ' '2' 'A']"
292,ECON 100A,"['E' 'C' 'O' 'N' ' ' '1' 'M' 'A' 'T' 'H' ' ' '1' '0' 'C' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H']"
293,ECON 100B,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A']
294,ECE 65,['E' 'C' 'E' ' ' '3' '5']
296,ECON 100C,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B']
298,ECON 102,"['E' 'C' 'O' 'N' ' ' '1' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B' 'E' 'C' 'O'
 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '3' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C']"
299,ECON 110A,"['E' 'C' 'O' 'N' ' ' '1' 'E' 'C' 'O' 'N' ' ' '3' 'M' 'A' 'T' 'H' ' ' '1'
 '0' 'C' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B'
 'H']"
300,ECON 113,"['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'C' 'M' 'A' 'T' 'H' ' ' '1' '4' '0' 'A'
 'M' 'A' 'T' 'H' ' ' '1' '4' '2' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A'
 'T' 'H' ' ' '3' '1' 'A' 'H']"
301,ECON 131,['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A']
302,ECON 120B,"['E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'A' 'M' 'A'
 'E' ' ' '1' '0' '8' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H'
 ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' '6']"
303,ECON 120A,"['E' 'C' 'O' 'N' ' ' '1' 'M' 'A' 'T' 'H' ' ' '1' '0' 'C' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H']"
304,ECON 110B,['E' 'C' 'O' 'N' ' ' '1' '1' '0' 'A']
305,ECON 120C,['E' 'C' 'O' 'N' ' ' '1' '2' '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B']
306,ECON 138,['E' 'C' 'O' 'N' ' ' '1']
307,ECON 151,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'C']
308,ECON 147,"['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A' 'E' 'C' 'O'
 'N' ' ' '1' '2' '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B']"
309,ECON 165,['E' 'C' 'O' 'N' ' ' '1' 'E' 'C' 'O' 'N' ' ' '3']
310,ECON 173A,"['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'B'
 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A'
 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
311,ECON 172A,"['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A' 'E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C'
 'O' 'N' ' ' '1' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A'
 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' '6' 'M' 'A' 'T' 'H'
 ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1'
 'A' 'H']"
312,ECON 2,['E' 'C' 'O' 'N' ' ' '1']
313,ECON 171,"['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A' 'E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C'
 'O' 'N' ' ' '1' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A'
 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' '6']"
315,ECON 3,['E' 'C' 'O' 'N' ' ' '1']
334,ENG 100D,"['C' 'A' 'T' ' ' '2' 'D' 'O' 'C' ' ' '2' 'H' 'U' 'M' ' ' '2' 'M' 'C' 'W'
 'P' ' ' '4' '0' 'M' 'M' 'W' ' ' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'B']"
335,ENG 100L,['E' 'N' 'G' ' ' '1' '0' '0' 'D']
342,ESYS 101,['B' 'I' 'L' 'D' ' ' '1' 'B' 'I' 'L' 'D' ' ' '2' 'B' 'I' 'L' 'D' ' ' '3']
345,ETHN 100A,['E' 'T' 'H' 'N' ' ' '1' 'E' 'T' 'H' 'N' ' ' '2' 'E' 'T' 'H' 'N' ' ' '3']
356,FMPH 101,"['F' 'M' 'P' 'H' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '4' '0' 'C' 'O' 'G' 'S'
 ' ' '1' '4' 'B' 'M' 'A' 'T' 'H' ' ' '1' '1' 'P' 'S' 'Y' 'C' ' ' '6' '0']"
357,FMPH 102,"['F' 'M' 'P' 'H' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '4' '0' 'C' 'O' 'G' 'S'
 ' ' '1' '4' 'B' 'M' 'A' 'T' 'H' ' ' '1' '1' 'P' 'S' 'Y' 'C' ' ' '6' '0']"
359,FMPH 130,"['F' 'M' 'P' 'H' ' ' '5' '0' 'F' 'P' 'M' 'U' ' ' '5' '0' 'F' 'M' 'P' 'H'
 ' ' '1' '0' '1' 'F' 'P' 'M' 'U' ' ' '1' '0' '1' 'F' 'P' 'M' 'U' ' ' '1'
 '0' '1' 'A']"
360,FMPH 110,['F' 'M' 'P' 'H' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '4' '0']
361,FMPH 120,['F' 'M' 'P' 'H' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '4' '0']
362,FMPH 196A,"['F' 'M' 'P' 'H' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '4' '0' 'F' 'M' 'P' 'H'
 ' ' '5' '0' 'F' 'P' 'M' 'U' ' ' '5' '0' 'F' 'M' 'P' 'H' ' ' '1' '0' '1'
 'F' 'M' 'P' 'H' ' ' '1' '0' '2' 'F' 'P' 'M' 'U' ' ' '1' '0' '1' 'F' 'P'
 'M' 'U' ' ' '1' '0' '2' 'F' 'M' 'P' 'H' ' ' '1' '1' '0' 'F' 'P' 'M' 'U'
 ' ' '1' '1' '0']"
366,FMPH 161,['F' 'M' 'P' 'H' ' ' '4' '0']
367,FMPH 191,['F' 'M' 'P' 'H' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '4' '0']
368,GLBH 111,['F' 'M' 'P' 'H' ' ' '4' '0' 'G' 'L' 'B' 'H' ' ' '2' '0']
373,HDS 111,"['A' 'N' 'T' 'H' ' ' '2' 'B' 'I' 'L' 'D' ' ' '3' 'H' 'D' 'P' ' ' '1' 'H'
 'D' 'S' ' ' '1']"
374,HDS 121,['C' 'O' 'G' 'S' ' ' '1' 'H' 'D' 'P' ' ' '1' 'H' 'D' 'S' ' ' '1']
375,HDS 150,['H' 'D' 'P' ' ' '1' '8' '1' 'H' 'D' 'S' ' ' '1' '8' '1']
377,HDS 181,"['H' 'D' 'P' ' ' '1' 'H' 'D' 'S' ' ' '1' 'B' 'I' 'E' 'B' ' ' '1' '0' '0'
 'C' 'O' 'G' 'S' ' ' '1' '4' 'B' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'A' 'M'
 'A' 'T' 'H' ' ' '1' '1' 'P' 'O' 'L' 'I' ' ' '3' '0' 'P' 'O' 'L' 'I' ' '
 '3' '0' 'D' 'P' 'S' 'Y' 'C' ' ' '6' '0']"
381,HDS 191,"['H' 'D' 'P' ' ' '1' 'H' 'D' 'S' ' ' '1' 'H' 'D' 'P' ' ' '1' '8' '1' 'H'
 'D' 'S' ' ' '1' '8' '1']"
383,HIEU 115,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '1' '2' '1'
 'M' 'M' 'W' ' ' '1' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W'
 'P' ' ' '1' '0' 'B']"
